Row ID,order_id,order_date,ship_date,customer_id,city,product_id,category,product_name,sales,quantity,profit
3844,CA-2014-101931,10/28/2014,10/31/2014,TS-21370,Los Angeles,OFF-SU-10002301,Office Supplies,Serrated Blade or Curved Handle Hand Letter Openers,6.28,2,0.0628
3845,CA-2014-101931,10/28/2014,10/31/2014,TS-21370,Los Angeles,OFF-SU-10000646,Office Supplies,Premier Automatic Letter Opener,480.74,2,14.4222
3846,CA-2014-101931,10/28/2014,10/31/2014,TS-21370,Los Angeles,FUR-BO-10001337,Furniture,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998,6,-36.294
3847,CA-2014-101931,10/28/2014,10/31/2014,TS-21370,Los Angeles,OFF-ST-10003442,Office Supplies,Eldon Portable Mobile Manager,141.4,5,38.178
3848,CA-2017-129000,11/25/2017,11/27/2017,SZ-20035,Canton,OFF-ST-10001097,Office Supplies,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0
3849,CA-2017-161053,9/22/2017,9/23/2017,JE-15745,Fayetteville,OFF-BI-10004318,Office Supplies,Ibico EB-19 Dual Function Manual Binding System,691.96,4,318.3016
3850,CA-2017-161053,9/22/2017,9/23/2017,JE-15745,Fayetteville,TEC-AC-10004633,Technology,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",34.95,5,15.378
3851,CA-2015-142377,12-04-2015,12-09-2015,MS-17980,Springfield,OFF-PA-10001970,Office Supplies,Xerox 1881,85.96,7,40.4012
3852,CA-2015-127593,9/21/2015,9/21/2015,DH-13675,Quincy,FUR-FU-10004006,Furniture,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",85.3,2,14.501
3853,CA-2017-130526,11/26/2017,11/29/2017,GT-14755,Rockford,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,33.568,8,-53.7088
3854,US-2017-131849,06-06-2017,06-10-2017,GH-14410,San Francisco,FUR-FU-10004164,Furniture,"Eldon 300 Class Desk Accessories, Black",4.95,1,2.178
3855,US-2017-131849,06-06-2017,06-10-2017,GH-14410,San Francisco,OFF-ST-10002957,Office Supplies,Sterilite Show Offs Storage Containers,26.4,5,0
3856,US-2017-105389,10/23/2017,10/28/2017,DM-13015,San Antonio,OFF-BI-10004364,Office Supplies,Storex Dura Pro Binders,3.564,3,-6.237
3857,US-2017-105389,10/23/2017,10/28/2017,DM-13015,San Antonio,TEC-PH-10002824,Technology,Jabra SPEAK 410 Multidevice Speakerphone,823.96,5,51.4975
3858,US-2017-105389,10/23/2017,10/28/2017,DM-13015,San Antonio,OFF-AR-10000634,Office Supplies,Newell 320,10.272,3,0.8988
3859,CA-2014-140816,12/20/2014,12/20/2014,TC-21295,Thornton,TEC-AC-10001539,Technology,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,447.944,7,89.5888
3860,CA-2017-154039,2/17/2017,2/22/2017,JK-16120,Chicago,FUR-TA-10001932,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",480.96,3,-269.3376
3861,CA-2017-154039,2/17/2017,2/22/2017,JK-16120,Chicago,TEC-PH-10002789,Technology,LG Exalt,124.792,1,10.9193
3862,CA-2014-135755,05-03-2014,05-10-2014,NC-18415,Yonkers,OFF-BI-10004828,Office Supplies,GBC Poly Designer Binding Covers,40.176,3,14.5638
3863,CA-2014-135755,05-03-2014,05-10-2014,NC-18415,Yonkers,OFF-BI-10003981,Office Supplies,"Avery Durable Plastic 1"" Binders",10.896,3,3.9498
3864,CA-2017-123246,10/17/2017,10/19/2017,AJ-10960,San Diego,OFF-AR-10001770,Office Supplies,Economy #2 Pencils,10.64,4,2.7664
3865,CA-2015-157133,11/28/2015,12-03-2015,LC-16885,Champaign,FUR-FU-10004904,Furniture,"Eldon ""L"" Workstation Diamond Chairmat",151.96,5,-182.352
3866,CA-2014-124709,7/27/2014,7/29/2014,GW-14605,San Francisco,TEC-AC-10002842,Technology,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,38.08
3867,CA-2017-146360,4/23/2017,4/25/2017,SC-20305,Lawrence,TEC-AC-10003590,Technology,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",155.34,6,55.9224
3868,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,San Diego,TEC-AC-10000710,Technology,Maxell DVD-RAM Discs,148.32,9,63.7776
3869,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,San Diego,FUR-CH-10004495,Furniture,"Global Leather and Oak Executive Chair, Black",240.784,1,27.0882
3870,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,San Diego,FUR-CH-10004540,Furniture,Global Chrome Stack Chair,191.968,7,16.7972
3871,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,San Diego,OFF-PA-10004971,Office Supplies,Xerox 196,11.56,2,5.6644
3872,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,San Diego,OFF-EN-10002600,Office Supplies,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",11.8,4,5.664
3873,CA-2015-132486,10/23/2015,10/27/2015,JF-15355,San Diego,FUR-CH-10001854,Furniture,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,842.352,3,42.1176
3874,CA-2016-136231,09-05-2016,09-07-2016,DM-13015,Johnson City,OFF-EN-10001099,Office Supplies,Staple envelope,23.472,3,7.6284
3875,CA-2016-136231,09-05-2016,09-07-2016,DM-13015,Johnson City,OFF-BI-10001597,Office Supplies,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,7,-63.1092
3876,CA-2016-136231,09-05-2016,09-07-2016,DM-13015,Johnson City,TEC-PH-10002660,Technology,Nortel Networks T7316 E Nt8 B27,108.784,2,6.799
3877,CA-2016-136231,09-05-2016,09-07-2016,DM-13015,Johnson City,OFF-PA-10000327,Office Supplies,Xerox 1971,10.272,3,3.21
3878,CA-2016-140641,10/28/2016,11-02-2016,EP-13915,Tampa,OFF-BI-10001191,Office Supplies,Canvas Sectional Post Binders,38.19,5,-26.733
3879,CA-2014-151001,04-05-2014,04-07-2014,JG-15805,Decatur,OFF-ST-10003455,Office Supplies,"Tenex File Box, Personal Filing Tote with Lid, Black",49.632,4,3.7224
3880,CA-2014-151001,04-05-2014,04-07-2014,JG-15805,Decatur,OFF-ST-10001031,Office Supplies,Adjustable Personal File Tote,52.096,4,3.9072
3881,CA-2015-129896,6/15/2015,6/20/2015,PF-19120,Gilbert,OFF-PA-10002245,Office Supplies,Xerox 1895,9.568,2,2.99
3882,CA-2015-129896,6/15/2015,6/20/2015,PF-19120,Gilbert,OFF-ST-10004804,Office Supplies,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,-19.5624
3883,CA-2015-129896,6/15/2015,6/20/2015,PF-19120,Gilbert,FUR-FU-10004904,Furniture,"Eldon ""L"" Workstation Diamond Chairmat",364.704,6,-36.4704
3884,CA-2015-129896,6/15/2015,6/20/2015,PF-19120,Gilbert,FUR-FU-10002396,Furniture,"DAX Copper Panel Document Frame, 5 x 7 Size",40.256,4,11.0704
3885,CA-2014-152849,07-05-2014,07-12-2014,DW-13195,Knoxville,OFF-AR-10002833,Office Supplies,Newell 322,4.368,3,0.3822
3886,US-2017-127341,1/29/2017,02-02-2017,CK-12595,Chicago,OFF-BI-10001072,Office Supplies,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.128,4,-20.6176
3887,CA-2016-167759,03-03-2016,03-08-2016,CC-12670,Bloomington,TEC-PH-10003171,Technology,Plantronics Encore H101 Dual Earpieces Headset,134.85,3,37.758
3888,CA-2014-100895,06-02-2014,06-06-2014,SV-20785,Roswell,OFF-AR-10004511,Office Supplies,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2,2.6536
3889,CA-2014-100895,06-02-2014,06-06-2014,SV-20785,Roswell,TEC-PH-10001425,Technology,Mophie Juice Pack Helium for iPhone,239.97,3,67.1916
3890,CA-2014-100895,06-02-2014,06-06-2014,SV-20785,Roswell,OFF-ST-10001490,Office Supplies,"Hot File 7-Pocket, Floor Stand",356.94,2,107.082
3891,US-2016-163881,11/24/2016,11/30/2016,SP-20860,Los Angeles,TEC-AC-10003033,Technology,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,217.767
3892,US-2016-163881,11/24/2016,11/30/2016,SP-20860,Los Angeles,FUR-CH-10001394,Furniture,Global Leather Executive Chair,1684.752,6,210.594
3893,US-2016-163881,11/24/2016,11/30/2016,SP-20860,Los Angeles,TEC-AC-10000420,Technology,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,190.3728
3894,US-2016-144547,11-10-2016,11/14/2016,MS-17770,Houston,TEC-AC-10004901,Technology,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,279.944,7,48.9902
3895,US-2014-112200,11/22/2014,11/28/2014,TC-21475,Bolingbrook,OFF-BI-10002571,Office Supplies,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",9.98,5,-16.467
3896,CA-2017-110212,05-01-2017,05-05-2017,SJ-20125,Texarkana,TEC-AC-10002331,Technology,"Maxell 74 Minute CDR, 10/Pack",48.9,5,18.093
3897,CA-2017-134285,12-07-2017,12-12-2017,DS-13180,San Antonio,OFF-FA-10000611,Office Supplies,Binder Clips by OIC,3.552,3,1.2432
3898,CA-2017-134285,12-07-2017,12-12-2017,DS-13180,San Antonio,OFF-PA-10000304,Office Supplies,Xerox 1995,15.552,3,5.4432
3899,CA-2017-102267,11/30/2017,12-04-2017,SC-20800,Edinburg,OFF-FA-10000611,Office Supplies,Binder Clips by OIC,2.368,2,0.8288
3900,CA-2017-157980,12-07-2017,12-09-2017,SH-20395,Toledo,TEC-AC-10002567,Technology,Logitech G602 Wireless Gaming Mouse,127.984,2,25.5968
3901,CA-2015-121097,01-03-2015,01-08-2015,SF-20965,Baytown,OFF-PA-10001937,Office Supplies,Xerox 21,10.368,2,3.6288
3902,CA-2015-151043,11/14/2015,11/20/2015,MG-17680,Philadelphia,TEC-AC-10001090,Technology,Micro Innovations Wireless Classic Keyboard with Mouse,47.984,2,-1.1996
3903,US-2015-119312,10-02-2015,10-07-2015,CS-12400,Los Angeles,OFF-ST-10000943,Office Supplies,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,14,75.6952
3904,CA-2015-167010,04-05-2015,04-10-2015,VT-21700,Philadelphia,OFF-AP-10004036,Office Supplies,Bionaire 99.97% HEPA Air Cleaner,98.112,7,18.396
3905,CA-2015-167010,04-05-2015,04-10-2015,VT-21700,Philadelphia,OFF-ST-10003816,Office Supplies,Fellowes High-Stak Drawer Files,563.808,4,21.1428
3906,CA-2015-167010,04-05-2015,04-10-2015,VT-21700,Philadelphia,OFF-BI-10002072,Office Supplies,Cardinal Slant-D Ring Binders,10.428,4,-6.952
3907,CA-2015-167010,04-05-2015,04-10-2015,VT-21700,Philadelphia,FUR-FU-10001468,Furniture,Tenex Antistatic Computer Chair Mats,547.136,4,-68.392
3908,CA-2015-167010,04-05-2015,04-10-2015,VT-21700,Philadelphia,TEC-PH-10000347,Technology,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,5,-3.2175
3909,CA-2015-167010,04-05-2015,04-10-2015,VT-21700,Philadelphia,TEC-PH-10002844,Technology,Speck Products Candyshell Flip Case,41.988,2,-9.7972
3910,CA-2015-167010,04-05-2015,04-10-2015,VT-21700,Philadelphia,FUR-FU-10001037,Furniture,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,1,2.37
3911,CA-2015-167010,04-05-2015,04-10-2015,VT-21700,Philadelphia,FUR-BO-10004218,Furniture,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,5,-211.47
3912,CA-2017-126788,06-05-2017,06-06-2017,AB-10105,Pearland,TEC-PH-10001619,Technology,LG G3,470.376,3,52.9173
3913,CA-2017-148068,9/18/2017,9/25/2017,MM-18280,New York City,OFF-PA-10001639,Office Supplies,Xerox 203,19.44,3,9.3312
3914,CA-2017-148068,9/18/2017,9/25/2017,MM-18280,New York City,FUR-FU-10002268,Furniture,Ultra Door Push Plate,9.82,2,3.2406
3915,US-2017-142573,7/18/2017,7/23/2017,ML-17410,Phoenix,FUR-TA-10001932,Furniture,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5,-448.896
3916,US-2017-142573,7/18/2017,7/23/2017,ML-17410,Phoenix,FUR-CH-10004218,Furniture,"Global Fabric Manager's Chair, Dark Gray",161.568,2,10.098
3917,US-2017-142573,7/18/2017,7/23/2017,ML-17410,Phoenix,OFF-PA-10000246,Office Supplies,Riverleaf Stik-Withit Designer Note Cubes,16.096,2,5.2312
3918,US-2017-142573,7/18/2017,7/23/2017,ML-17410,Phoenix,OFF-BI-10003350,Office Supplies,Acco Expandable Hanging Binders,7.656,4,-6.1248
3919,US-2017-142573,7/18/2017,7/23/2017,ML-17410,Phoenix,FUR-CH-10000513,Furniture,High-Back Leather Manager's Chair,311.976,3,-42.8967
3920,US-2015-148817,12-01-2015,12-07-2015,KD-16495,Chesapeake,OFF-ST-10001321,Office Supplies,"Decoflex Hanging Personal Folder File, Blue",61.68,4,16.6536
3921,US-2015-148817,12-01-2015,12-07-2015,KD-16495,Chesapeake,OFF-BI-10004233,Office Supplies,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.96,4,30.7008
3922,CA-2016-110044,6/28/2016,07-02-2016,RF-19735,Chicago,TEC-PH-10001299,Technology,Polycom CX300 Desktop Phone USB VoIP phone,359.976,3,35.9976
3923,CA-2017-146920,8/28/2017,09-01-2017,SC-20305,Chicago,OFF-PA-10002479,Office Supplies,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,7.92
3924,CA-2017-146920,8/28/2017,09-01-2017,SC-20305,Chicago,OFF-PA-10001461,Office Supplies,HP Office Paper (20Lb. and 87 Bright),26.72,5,9.352
3925,CA-2014-103940,9/17/2014,9/21/2014,BN-11515,Seattle,OFF-ST-10004963,Office Supplies,Eldon Gobal File Keepers,30.28,2,1.2112
3926,CA-2014-103940,9/17/2014,9/21/2014,BN-11515,Seattle,OFF-ST-10000943,Office Supplies,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,3,16.2204
3927,CA-2014-103940,9/17/2014,9/21/2014,BN-11515,Seattle,FUR-FU-10004671,Furniture,"Executive Impressions 12"" Wall Clock",35.34,2,13.4292
3928,CA-2014-103940,9/17/2014,9/21/2014,BN-11515,Seattle,OFF-BI-10002735,Office Supplies,GBC Prestige Therm-A-Bind Covers,137.24,5,46.3185
3929,CA-2016-162082,3/14/2016,3/17/2016,JS-15880,Harlingen,FUR-BO-10004409,Furniture,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,-14.196
3930,CA-2016-162082,3/14/2016,3/17/2016,JS-15880,Harlingen,OFF-PA-10001934,Office Supplies,Xerox 1993,5.184,1,1.8792
3931,CA-2016-162082,3/14/2016,3/17/2016,JS-15880,Harlingen,OFF-AR-10001044,Office Supplies,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,16.3737
3932,CA-2016-132094,8/26/2016,09-02-2016,VG-21805,Philadelphia,OFF-AR-10004165,Office Supplies,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,3,1.6416
3933,CA-2016-132094,8/26/2016,09-02-2016,VG-21805,Philadelphia,TEC-AC-10001109,Technology,Logitech Trackman Marble Mouse,47.984,2,13.1956
3934,CA-2017-123001,09-02-2017,09-08-2017,AW-10840,Bakersfield,OFF-AR-10001919,Office Supplies,"OIC #2 Pencils, Medium Soft",9.4,5,2.726
3935,CA-2017-123001,09-02-2017,09-08-2017,AW-10840,Bakersfield,OFF-LA-10004544,Office Supplies,Avery 505,74,5,37
3936,CA-2017-123001,09-02-2017,09-08-2017,AW-10840,Bakersfield,TEC-PH-10003484,Technology,Ooma Telo VoIP Home Phone System,201.584,2,12.599
3937,CA-2015-118955,6/16/2015,6/20/2015,LS-17230,Grand Prairie,OFF-EN-10001028,Office Supplies,Staple envelope,28.752,3,9.3444
3938,CA-2015-118955,6/16/2015,6/20/2015,LS-17230,Grand Prairie,OFF-PA-10004156,Office Supplies,Xerox 188,27.216,3,9.8658
3939,CA-2015-118955,6/16/2015,6/20/2015,LS-17230,Grand Prairie,FUR-CH-10001708,Furniture,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2,-25.3764
3940,US-2016-143448,12-10-2016,12-10-2016,MH-17455,Greenwood,FUR-CH-10003379,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,356.225
3941,CA-2017-117863,5/18/2017,5/23/2017,TS-21340,New York City,FUR-FU-10002456,Furniture,"Master Caster Door Stop, Large Neon Orange",14.56,2,6.2608
3942,CA-2017-117863,5/18/2017,5/23/2017,TS-21340,New York City,OFF-BI-10000605,Office Supplies,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,1,1.0287
3943,CA-2017-160458,5/27/2017,5/29/2017,EH-13945,Memphis,OFF-PA-10001166,Office Supplies,Xerox 2,25.92,5,9.072
3944,US-2016-142685,6/23/2016,6/30/2016,MG-17695,Buffalo,OFF-SU-10000157,Office Supplies,Compact Automatic Electric Letter Opener,835.17,7,16.7034
3945,CA-2016-133144,5/16/2016,5/21/2016,DO-13435,Los Angeles,OFF-PA-10004971,Office Supplies,Xerox 196,17.34,3,8.4966
3946,CA-2017-167871,11/18/2017,11/23/2017,AF-10870,Homestead,OFF-PA-10001977,Office Supplies,Xerox 194,44.384,1,15.5344
3947,CA-2017-167871,11/18/2017,11/23/2017,AF-10870,Homestead,OFF-SU-10001225,Office Supplies,Staple remover,2.944,1,-0.6624
3948,CA-2016-119963,11/18/2016,11/22/2016,SN-20710,Pasadena,OFF-AR-10003514,Office Supplies,4009 Highlighters by Sanford,6.368,2,1.0348
3949,CA-2016-119963,11/18/2016,11/22/2016,SN-20710,Pasadena,OFF-LA-10003510,Office Supplies,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2,15.8756
3950,CA-2016-119963,11/18/2016,11/22/2016,SN-20710,Pasadena,OFF-PA-10001970,Office Supplies,Xerox 1881,19.648,2,6.6312
3951,CA-2016-119963,11/18/2016,11/22/2016,SN-20710,Pasadena,FUR-CH-10003817,Furniture,"Global Value Steno Chair, Gray",255.108,6,-18.222
3952,CA-2014-121167,11/28/2014,11/30/2014,MO-17500,Freeport,OFF-BI-10003676,Office Supplies,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,6.0368
3953,US-2016-151862,03-01-2016,03-08-2016,ON-18715,Denver,TEC-PH-10003535,Technology,RCA ViSYS 25423RE1 Corded phone,159.984,2,13.9986
3954,CA-2017-152961,1/15/2017,1/19/2017,SC-20095,Quincy,OFF-PA-10004675,Office Supplies,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,5.842
3955,CA-2014-133228,04-04-2014,04-09-2014,MS-17710,Detroit,FUR-FU-10004020,Furniture,Advantus Panel Wall Acrylic Frame,5.47,1,2.3521
3956,CA-2014-133228,04-04-2014,04-09-2014,MS-17710,Detroit,OFF-AR-10001955,Office Supplies,Newell 319,79.36,4,23.808
3957,CA-2016-114951,6/26/2016,07-03-2016,DN-13690,San Francisco,FUR-FU-10002364,Furniture,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,6.4206
3958,CA-2016-156573,5/29/2016,06-02-2016,RB-19360,Nashville,OFF-BI-10002414,Office Supplies,GBC ProClick Spines for 32-Hole Punch,11.277,3,-8.6457
3959,CA-2016-156573,5/29/2016,06-02-2016,RB-19360,Nashville,OFF-AR-10003732,Office Supplies,Newell 333,4.448,2,0.3336
3960,CA-2016-156573,5/29/2016,06-02-2016,RB-19360,Nashville,FUR-FU-10001085,Furniture,3M Polarizing Light Filter Sleeves,44.76,3,14.547
3961,CA-2015-113901,10/19/2015,10/24/2015,NH-18610,Detroit,OFF-BI-10001249,Office Supplies,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,6,17.6088
3962,CA-2015-113901,10/19/2015,10/24/2015,NH-18610,Detroit,TEC-PH-10002564,Technology,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,5,44.985
3963,CA-2017-134838,2/19/2017,2/20/2017,ED-13885,Los Angeles,OFF-AR-10000634,Office Supplies,Newell 320,12.84,3,3.4668
3964,CA-2017-134838,2/19/2017,2/20/2017,ED-13885,Los Angeles,FUR-FU-10004018,Furniture,Tensor Computer Mounted Lamp,44.67,3,12.0609
3965,CA-2016-120257,9/22/2016,9/28/2016,PW-19240,Philadelphia,OFF-AR-10003481,Office Supplies,Newell 348,7.872,3,0.8856
3966,CA-2014-164910,11-12-2014,11/17/2014,DM-13345,Asheville,OFF-AR-10003651,Office Supplies,Newell 350,7.872,3,0.8856
3967,CA-2016-149902,04-01-2016,04-06-2016,DW-13540,New York City,OFF-AR-10002956,Office Supplies,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,22.8904
3968,CA-2016-146010,5/20/2016,5/23/2016,EH-14125,Colorado Springs,OFF-BI-10003638,Office Supplies,GBC Durable Plastic Covers,40.635,7,-32.508
3969,US-2015-163685,06-01-2015,06-05-2015,KE-16420,San Antonio,OFF-BI-10001890,Office Supplies,Avery Poly Binder Pockets,5.728,8,-9.1648
3970,US-2015-163685,06-01-2015,06-05-2015,KE-16420,San Antonio,OFF-PA-10002606,Office Supplies,Xerox 1928,42.24,10,13.2
3971,CA-2014-135090,11/22/2014,11/26/2014,SP-20920,Los Angeles,OFF-PA-10002245,Office Supplies,Xerox 1895,53.82,9,24.219
3972,CA-2015-132374,2/22/2015,2/24/2015,PS-19045,Sterling Heights,OFF-AR-10001615,Office Supplies,Newell 34,79.36,4,20.6336
3973,CA-2016-167556,3/29/2016,04-02-2016,JM-15250,New York City,OFF-PA-10000466,Office Supplies,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2,6.74
3974,CA-2016-167556,3/29/2016,04-02-2016,JM-15250,New York City,OFF-BI-10003708,Office Supplies,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,9.3125
3975,CA-2016-167556,3/29/2016,04-02-2016,JM-15250,New York City,FUR-FU-10004848,Furniture,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,8,124.2
3976,CA-2016-167556,3/29/2016,04-02-2016,JM-15250,New York City,OFF-BI-10000320,Office Supplies,GBC Plastic Binding Combs,41.328,7,14.9814
3977,US-2016-116400,10/22/2016,10/24/2016,EB-13930,Richmond,FUR-FU-10003731,Furniture,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,11.1776
3978,CA-2017-101308,10-02-2017,10-07-2017,FG-14260,Seattle,OFF-FA-10002780,Office Supplies,Staples,8.94,3,4.1124
3979,CA-2017-101308,10-02-2017,10-07-2017,FG-14260,Seattle,TEC-PH-10003800,Technology,i.Sound Portable Power - 8000 mAh,84.784,2,-20.1362
3980,CA-2014-114517,12/23/2014,12/27/2014,TH-21235,New York City,FUR-TA-10001676,Furniture,Hon 61000 Series Interactive Training Tables,53.316,2,-19.5492
3981,CA-2014-114517,12/23/2014,12/27/2014,TH-21235,New York City,OFF-AP-10002350,Office Supplies,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,15.8256
3982,CA-2017-119564,12/15/2017,12/20/2017,PL-18925,Seattle,FUR-FU-10003096,Furniture,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,9.7911
3983,CA-2016-135265,07-07-2016,07-09-2016,CC-12370,Los Angeles,FUR-CH-10003061,Furniture,"Global Leather Task Chair, Black",287.968,4,-3.5996
3984,CA-2016-135265,07-07-2016,07-09-2016,CC-12370,Los Angeles,TEC-CO-10003763,Technology,Canon PC1060 Personal Laser Copier,2799.96,5,944.9865
3985,CA-2016-135265,07-07-2016,07-09-2016,CC-12370,Los Angeles,OFF-PA-10002923,Office Supplies,Xerox 1942,48.94,1,24.47
3986,CA-2016-108735,4/17/2016,4/21/2016,JM-15535,Lakewood,FUR-BO-10003441,Furniture,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,24.2352
3987,CA-2017-112333,04-08-2017,4/14/2017,KF-16285,Plainfield,OFF-ST-10001780,Office Supplies,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,621.9744
3988,CA-2017-112333,04-08-2017,4/14/2017,KF-16285,Plainfield,OFF-AP-10001962,Office Supplies,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,10.4875
3989,US-2016-159415,4/17/2016,4/22/2016,CS-12175,Columbia,FUR-FU-10003798,Furniture,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,13.846
3990,CA-2014-122588,11/25/2014,11/27/2014,AR-10540,Woonsocket,FUR-FU-10001095,Furniture,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,20.1248
3991,CA-2014-137589,11-03-2014,11-08-2014,MS-17770,Lancaster,OFF-SU-10000157,Office Supplies,Compact Automatic Electric Letter Opener,286.344,3,-64.4274
3992,CA-2015-161998,05-01-2015,05-05-2015,DB-13120,Tampa,FUR-FU-10001095,Furniture,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,14.2992
3993,CA-2015-161998,05-01-2015,05-05-2015,DB-13120,Tampa,OFF-SU-10004261,Office Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3,4.6548
3994,CA-2015-161998,05-01-2015,05-05-2015,DB-13120,Tampa,OFF-AR-10004022,Office Supplies,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,10.794
3995,CA-2015-105627,03-08-2015,03-12-2015,DK-12895,Kenosha,FUR-BO-10002916,Furniture,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,97.4586
3996,CA-2015-105627,03-08-2015,03-12-2015,DK-12895,Kenosha,FUR-CH-10002084,Furniture,Hon Mobius Operator's Chair,860.93,7,189.4046
3997,CA-2015-105627,03-08-2015,03-12-2015,DK-12895,Kenosha,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,769.95,5,223.2855
3998,CA-2015-105627,03-08-2015,03-12-2015,DK-12895,Kenosha,OFF-AR-10002704,Office Supplies,Boston 1900 Electric Pencil Sharpener,14.98,1,4.494
3999,CA-2015-105627,03-08-2015,03-12-2015,DK-12895,Kenosha,FUR-FU-10000308,Furniture,Deflect-o Glass Clear Studded Chair Mats,373.08,6,82.0776
4000,US-2015-149629,7/17/2015,7/20/2015,MP-17965,Port Saint Lucie,FUR-BO-10004709,Furniture,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,5.798
4001,CA-2014-116834,10-11-2014,10/16/2014,Dp-13240,Seattle,FUR-FU-10001196,Furniture,DAX Cubicle Frames - 8x10,63.47,11,19.041
4002,CA-2014-116834,10-11-2014,10/16/2014,Dp-13240,Seattle,TEC-AC-10002942,Technology,WD My Passport Ultra 1TB Portable External Hard Drive,345,5,58.65
4003,CA-2016-145730,03-03-2016,03-08-2016,CC-12220,San Antonio,FUR-TA-10004915,Furniture,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,-127.5792
4004,CA-2016-145730,03-03-2016,03-08-2016,CC-12220,San Antonio,TEC-MA-10001016,Technology,Canon PC170 Desktop Personal Copier,287.91,3,33.5895
